STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       3987;2021120423;    3;   0.2;  98.0;eor
       3987;2021120500;    3;   0.2;  98.0;eor
       3987;2021120501;    3;   0.1;  99.0;eor
       3987;2021120502;    3;   0.1;  99.0;eor
       3987;2021120503;    3;   0.1;  99.0;eor
       3987;2021120504;    3;   0.2;  99.0;eor
       3987;2021120505;    3;   0.2; 100.0;eor
       3987;2021120506;    3;   0.1; 100.0;eor
       3987;2021120507;    3;   0.3;  99.0;eor
       3987;2021120508;    3;   0.4; 100.0;eor
       3987;2021120509;    3;   0.7;  99.0;eor
       3987;2021120510;    3;   0.8;  99.0;eor
       3987;2021120511;    3;   0.8;  99.0;eor
       3987;2021120512;    3;   1.0;  98.0;eor
       3987;2021120513;    3;   1.3;  99.0;eor
       3987;2021120514;    3;   1.1;  99.0;eor
       3987;2021120515;    3;   1.1;  99.0;eor
       3987;2021120516;    3;   0.9;  98.0;eor
       3987;2021120517;    3;   0.7;  99.0;eor
       3987;2021120518;    3;   0.7;  98.0;eor
       3987;2021120519;    3;   0.7;  98.0;eor
       3987;2021120520;    3;   0.7;  98.0;eor
       3987;2021120521;    3;   0.6;  97.0;eor
       3987;2021120522;    3;   0.4;  97.0;eor
       3987;2021120523;    3;   0.2;  98.0;eor
       3987;2021120600;    3;   0.4;  98.0;eor
       3987;2021120601;    3;   0.5;  97.0;eor
       3987;2021120602;    3;   0.5;  96.0;eor
       3987;2021120603;    3;   0.2;  96.0;eor
       3987;2021120604;    3;  -0.3;  96.0;eor
       3987;2021120605;    3;  -0.4;  95.0;eor
       3987;2021120606;    3;  -0.5;  96.0;eor
       3987;2021120607;    3;  -0.3;  96.0;eor
       3987;2021120608;    3;  -0.4;  97.0;eor
       3987;2021120609;    3;   0.1;  95.0;eor
       3987;2021120610;    3;   0.5;  92.0;eor
       3987;2021120611;    3;   0.9;  93.0;eor
       3987;2021120612;    3;   1.1;  91.0;eor
       3987;2021120613;    3;   1.5;  89.0;eor
       3987;2021120614;    3;   1.6;  90.0;eor
       3987;2021120615;    3;   1.3;  92.0;eor
       3987;2021120616;    3;   0.8;  94.0;eor
       3987;2021120617;    3;   0.5;  97.0;eor
       3987;2021120618;    3;   0.6;  96.0;eor
       3987;2021120619;    3;   0.5;  97.0;eor
       3987;2021120620;    3;   0.3;  97.0;eor
       3987;2021120621;    3;  -0.2;  97.0;eor
       3987;2021120622;    3;  -0.6; 100.0;eor
       3987;2021120623;    3;  -1.1;  99.0;eor
       3987;2021120700;    3;  -1.3;  99.0;eor
       3987;2021120701;    3;  -1.2;  99.0;eor
       3987;2021120702;    3;  -1.6;  97.0;eor
       3987;2021120703;    3;  -1.8;  96.0;eor
       3987;2021120704;    3;  -2.1;  97.0;eor
       3987;2021120705;    3;  -1.6;  98.0;eor
       3987;2021120706;    3;  -1.5;  96.0;eor
       3987;2021120707;    3;  -1.8;  97.0;eor
       3987;2021120708;    3;  -1.4;  96.0;eor
       3987;2021120709;    3;  -1.1;  95.0;eor
       3987;2021120710;    3;  -0.7;  94.0;eor
       3987;2021120711;    3;  -0.4;  93.0;eor
       3987;2021120712;    3;  -0.1;  91.0;eor
       3987;2021120713;    3;   0.2;  90.0;eor
       3987;2021120714;    3;  -0.3;  89.0;eor
       3987;2021120715;    3;  -0.4;  91.0;eor
       3987;2021120716;    3;  -0.3;  92.0;eor
       3987;2021120717;    3;  -0.3;  92.0;eor
       3987;2021120718;    3;  -0.1;  93.0;eor
       3987;2021120719;    3;  -0.1;  93.0;eor
       3987;2021120720;    3;  -0.2;  93.0;eor
       3987;2021120721;    3;  -0.2;  92.0;eor
       3987;2021120722;    3;  -0.2;  93.0;eor
       3987;2021120723;    3;  -0.4;  92.0;eor
       3987;2021120800;    3;  -0.8;  93.0;eor
       3987;2021120801;    3;  -0.7;  92.0;eor
       3987;2021120802;    3;  -0.9;  92.0;eor
       3987;2021120803;    3;  -1.0;  92.0;eor
       3987;2021120804;    3;  -0.9;  91.0;eor
       3987;2021120805;    3;  -0.7;  90.0;eor
       3987;2021120806;    3;  -0.8;  90.0;eor
       3987;2021120807;    3;  -1.1;  90.0;eor
       3987;2021120808;    3;  -1.1;  89.0;eor
       3987;2021120809;    3;  -0.8;  88.0;eor
       3987;2021120810;    3;  -0.4;  86.0;eor
       3987;2021120811;    3;   0.3;  84.0;eor
       3987;2021120812;    3;   0.6;  82.0;eor
       3987;2021120813;    3;   0.7;  82.0;eor
       3987;2021120814;    3;   0.8;  81.0;eor
       3987;2021120815;    3;   0.6;  83.0;eor
       3987;2021120816;    3;   0.5;  82.0;eor
       3987;2021120817;    3;   0.1;  85.0;eor
       3987;2021120818;    3;  -0.2;  85.0;eor
       3987;2021120819;    3;  -0.4;  85.0;eor
       3987;2021120820;    3;  -0.4;  85.0;eor
       3987;2021120821;    3;  -0.5;  86.0;eor
       3987;2021120822;    3;  -0.6;  86.0;eor
       3987;2021120823;    3;  -0.8;  87.0;eor
       3987;2021120900;    3;  -0.8;  88.0;eor
       3987;2021120901;    3;  -1.0;  87.0;eor
       3987;2021120902;    3;  -1.3;  87.0;eor
       3987;2021120903;    3;  -1.4;  88.0;eor
       3987;2021120904;    3;  -1.4;  89.0;eor
       3987;2021120905;    3;  -1.5;  88.0;eor
       3987;2021120906;    3;  -1.5;  90.0;eor
       3987;2021120907;    3;  -1.8;  94.0;eor
       3987;2021120908;    3;  -1.8;  95.0;eor
       3987;2021120909;    3;  -1.7;  96.0;eor
       3987;2021120910;    3;  -1.2;  93.0;eor
       3987;2021120911;    3;  -1.0;  92.0;eor
       3987;2021120912;    3;  -0.8;  92.0;eor
       3987;2021120913;    3;  -0.9;  91.0;eor
       3987;2021120914;    3;  -1.0;  91.0;eor
       3987;2021120915;    3;  -1.3;  95.0;eor
       3987;2021120916;    3;  -1.5;  96.0;eor
       3987;2021120917;    3;  -2.0;  97.0;eor
       3987;2021120918;    3;  -1.7;  98.0;eor
       3987;2021120919;    3;  -1.5;  97.0;eor
       3987;2021120920;    3;  -1.6;  97.0;eor
       3987;2021120921;    3;  -1.4;  97.0;eor
       3987;2021120922;    3;  -1.5;  97.0;eor
       3987;2021120923;    3;  -1.5;  98.0;eor
       3987;2021121000;    3;  -1.5;  98.0;eor
       3987;2021121001;    3;  -1.3;  98.0;eor
       3987;2021121002;    3;  -1.3;  98.0;eor
       3987;2021121003;    3;  -1.2;  98.0;eor
       3987;2021121004;    3;  -1.1;  98.0;eor
       3987;2021121005;    3;  -1.1;  98.0;eor
       3987;2021121006;    3;  -1.0;  98.0;eor
       3987;2021121007;    3;  -1.0;  98.0;eor
       3987;2021121008;    3;  -0.9;  99.0;eor
       3987;2021121009;    3;  -0.5;  98.0;eor
       3987;2021121010;    3;  -0.4;  99.0;eor
       3987;2021121011;    3;  -0.1;  98.0;eor
       3987;2021121012;    3;   0.2;  96.0;eor
       3987;2021121013;    3;   0.2;  97.0;eor
       3987;2021121014;    3;   0.3;  97.0;eor
       3987;2021121015;    3;   0.2;  98.0;eor
       3987;2021121016;    3;   0.1;  99.0;eor
       3987;2021121017;    3;   0.0;  99.0;eor
       3987;2021121018;    3;  -0.1;  99.0;eor
       3987;2021121019;    3;  -0.1; 100.0;eor
       3987;2021121020;    3;  -0.2;  99.0;eor
       3987;2021121021;    3;  -0.4; 100.0;eor
       3987;2021121022;    3;  -0.4; 100.0;eor
       3987;2021121023;    3;  -0.6; 100.0;eor
       3987;2021121100;    3;  -0.7; 100.0;eor
       3987;2021121101;    3;  -0.7; 100.0;eor
       3987;2021121102;    3;  -0.8; 100.0;eor
       3987;2021121103;    3;  -0.9;  99.0;eor
       3987;2021121104;    3;  -0.8; 100.0;eor
       3987;2021121105;    3;  -1.0;  99.0;eor
       3987;2021121106;    3;  -1.2; 100.0;eor
       3987;2021121107;    3;  -1.3; 100.0;eor
       3987;2021121108;    3;  -1.4; 100.0;eor
       3987;2021121109;    3;  -1.6;  99.0;eor
       3987;2021121110;    3;  -1.6;  99.0;eor
       3987;2021121111;    3;  -1.5;  98.0;eor
       3987;2021121112;    3;  -1.2;  98.0;eor
       3987;2021121113;    3;  -0.7;  97.0;eor
       3987;2021121114;    3;  -0.3;  97.0;eor
       3987;2021121115;    3;  -0.3;  98.0;eor
       3987;2021121116;    3;  -0.6; 100.0;eor
       3987;2021121117;    3;  -0.8;  99.0;eor
       3987;2021121118;    3;  -1.0;  98.0;eor
       3987;2021121119;    3;  -1.8;  99.0;eor
       3987;2021121120;    3;  -2.1;  99.0;eor
       3987;2021121121;    3;  -2.3;  98.0;eor
       3987;2021121122;    3;  -1.9;  98.0;eor
       3987;2021121123;    3;  -1.8;  98.0;eor
       3987;2021121200;    3;  -2.3;  97.0;eor
       3987;2021121201;    3;  -2.1;  98.0;eor
       3987;2021121202;    3;  -1.9;  97.0;eor
       3987;2021121203;    3;  -2.6;  97.0;eor
       3987;2021121204;    3;  -2.0;  98.0;eor
       3987;2021121205;    3;  -2.3;  98.0;eor
       3987;2021121206;    3;  -2.2;  97.0;eor
       3987;2021121207;    3;  -1.9;  97.0;eor
       3987;2021121208;    3;  -1.2;  96.0;eor
       3987;2021121209;    3;  -0.1;  95.0;eor
       3987;2021121210;    3;   0.6;  95.0;eor
       3987;2021121211;    3;   1.1;  95.0;eor
       3987;2021121212;    3;   1.3;  94.0;eor
       3987;2021121213;    3;   1.5;  95.0;eor
       3987;2021121214;    3;   1.8;  95.0;eor
       3987;2021121215;    3;   1.8;  97.0;eor
       3987;2021121216;    3;   2.0; 100.0;eor
       3987;2021121217;    3;   2.3; 100.0;eor
       3987;2021121218;    3;   2.6; 100.0;eor
       3987;2021121219;    3;   3.0; 100.0;eor
       3987;2021121220;    3;   3.2; 100.0;eor
       3987;2021121221;    3;   3.6; 100.0;eor
       3987;2021121222;    3;   4.0; 100.0;eor
       3987;2021121223;    3;   4.2; 100.0;eor
       3987;2021121300;    3;   4.5; 100.0;eor
       3987;2021121301;    3;   4.6; 100.0;eor
       3987;2021121302;    3;   4.4; 100.0;eor
       3987;2021121303;    3;   4.6; 100.0;eor
       3987;2021121304;    3;   4.7; 100.0;eor
       3987;2021121305;    3;   4.8; 100.0;eor
       3987;2021121306;    3;   4.7; 100.0;eor
       3987;2021121307;    3;   5.0; 100.0;eor
       3987;2021121308;    3;   5.5; 100.0;eor
       3987;2021121309;    3;   5.9; 100.0;eor
       3987;2021121310;    3;   6.8; 100.0;eor
       3987;2021121311;    3;   7.4; 100.0;eor
       3987;2021121312;    3;   8.0; 100.0;eor
       3987;2021121313;    3;   8.3; 100.0;eor
       3987;2021121314;    3;   8.8; 100.0;eor
       3987;2021121315;    3;   8.9; 100.0;eor
       3987;2021121316;    3;   8.8; 100.0;eor
       3987;2021121317;    3;   8.3; 100.0;eor
       3987;2021121318;    3;   7.9; 100.0;eor
       3987;2021121319;    3;   7.8; 100.0;eor
       3987;2021121320;    3;   7.7; 100.0;eor
       3987;2021121321;    3;   7.5; 100.0;eor
       3987;2021121322;    3;   7.2; 100.0;eor
       3987;2021121323;    3;   7.1; 100.0;eor
       3987;2021121400;    3;   7.0; 100.0;eor
       3987;2021121401;    3;   6.8; 100.0;eor
       3987;2021121402;    3;   6.6;  99.0;eor
       3987;2021121403;    3;   6.4;  98.0;eor
       3987;2021121404;    3;   6.4;  96.0;eor
       3987;2021121405;    3;   6.4;  95.0;eor
       3987;2021121406;    3;   6.2;  95.0;eor
       3987;2021121407;    3;   6.1;  95.0;eor
       3987;2021121408;    3;   6.2;  94.0;eor
       3987;2021121409;    3;   6.3;  94.0;eor
       3987;2021121410;    3;   6.5;  93.0;eor
       3987;2021121411;    3;   6.9;  89.0;eor
       3987;2021121412;    3;   7.5;  87.0;eor
       3987;2021121413;    3;   7.9;  86.0;eor
       3987;2021121414;    3;   6.9;  98.0;eor
       3987;2021121415;    3;   6.7;  99.0;eor
       3987;2021121416;    3;   6.7; 100.0;eor
       3987;2021121417;    3;   6.8; 100.0;eor
       3987;2021121418;    3;   6.8; 100.0;eor
       3987;2021121419;    3;   6.9; 100.0;eor
       3987;2021121420;    3;   7.1; 100.0;eor
       3987;2021121421;    3;   7.1; 100.0;eor
       3987;2021121422;    3;   7.1; 100.0;eor
       3987;2021121423;    3;   7.1; 100.0;eor
       3987;2021121500;    3;   6.9; 100.0;eor
       3987;2021121501;    3;   7.0; 100.0;eor
       3987;2021121502;    3;   7.1; 100.0;eor
       3987;2021121503;    3;   7.1;  99.0;eor
       3987;2021121504;    3;   6.9;  99.0;eor
       3987;2021121505;    3;   7.0;  98.0;eor
       3987;2021121506;    3;   7.1;  99.0;eor
       3987;2021121507;    3;   7.1;  99.0;eor
       3987;2021121508;    3;   7.3;  97.0;eor
       3987;2021121509;    3;   7.6;  97.0;eor
       3987;2021121510;    3;   8.2;  96.0;eor
       3987;2021121511;    3;   8.4;  94.0;eor
       3987;2021121512;    3;   9.3;  91.0;eor
       3987;2021121513;    3;   9.2;  91.0;eor
       3987;2021121514;    3;   9.0;  92.0;eor
       3987;2021121515;    3;   8.8;  92.0;eor
       3987;2021121516;    3;   8.6;  93.0;eor
       3987;2021121517;    3;   8.5;  93.0;eor
       3987;2021121518;    3;   8.4;  93.0;eor
       3987;2021121519;    3;   8.4;  92.0;eor
       3987;2021121520;    3;   8.1;  92.0;eor
       3987;2021121521;    3;   8.1;  92.0;eor
       3987;2021121522;    3;   7.3;  95.0;eor
       3987;2021121523;    3;   7.8;  92.0;eor
       3987;2021121600;    3;   8.3;  88.0;eor
       3987;2021121601;    3;   8.3;  88.0;eor
       3987;2021121602;    3;   8.2;  87.0;eor
       3987;2021121603;    3;   7.9;  88.0;eor
       3987;2021121604;    3;   7.9;  86.0;eor
       3987;2021121605;    3;   7.5;  92.0;eor
       3987;2021121606;    3;   7.0;  98.0;eor
       3987;2021121607;    3;   7.0;  99.0;eor
       3987;2021121608;    3;   7.1;  99.0;eor
       3987;2021121609;    3;   7.4;  99.0;eor
       3987;2021121610;    3;   7.6;  98.0;eor
       3987;2021121611;    3;   8.0;  97.0;eor
       3987;2021121612;    3;   8.4;  93.0;eor
       3987;2021121613;    3;   8.5;  86.0;eor
       3987;2021121614;    3;   7.9;  86.0;eor
       3987;2021121615;    3;   6.6;  92.0;eor
       3987;2021121616;    3;   5.3;  96.0;eor
       3987;2021121617;    3;   4.3;  98.0;eor
       3987;2021121618;    3;   4.1; 100.0;eor
       3987;2021121619;    3;   3.3; 100.0;eor
       3987;2021121620;    3;   3.9;  99.0;eor
       3987;2021121621;    3;   5.0; 100.0;eor
       3987;2021121622;    3;   5.0;  98.0;eor
       3987;2021121623;    3;   5.0;  98.0;eor
       3987;2021121700;    3;   4.7;  98.0;eor
       3987;2021121701;    3;   4.6;  97.0;eor
       3987;2021121702;    3;   4.8;  96.0;eor
       3987;2021121703;    3;   4.7;  95.0;eor
       3987;2021121704;    3;   4.7;  94.0;eor
       3987;2021121705;    3;   4.7;  94.0;eor
       3987;2021121706;    3;   4.8;  96.0;eor
       3987;2021121707;    3;   4.9;  93.0;eor
       3987;2021121708;    3;   5.0;  93.0;eor
       3987;2021121709;    3;   5.4;  91.0;eor
       3987;2021121710;    3;   5.7;  89.0;eor
       3987;2021121711;    3;   5.9;  88.0;eor
       3987;2021121712;    3;   6.3;  87.0;eor
       3987;2021121713;    3;   6.3;  85.0;eor
       3987;2021121714;    3;   6.3;  84.0;eor
       3987;2021121715;    3;   5.9;  87.0;eor
       3987;2021121716;    3;   5.5;  89.0;eor
       3987;2021121717;    3;   5.4;  88.0;eor
       3987;2021121718;    3;   5.5;  90.0;eor
       3987;2021121719;    3;   5.5;  89.0;eor
       3987;2021121720;    3;   5.1;  92.0;eor
       3987;2021121721;    3;   5.3;  90.0;eor
       3987;2021121722;    3;   5.2;  91.0;eor
       3987;2021121723;    3;   4.9;  91.0;eor
       3987;2021121800;    3;   4.6;  92.0;eor
       3987;2021121801;    3;   4.5;  97.0;eor
       3987;2021121802;    3;   4.4;  99.0;eor
       3987;2021121803;    3;   4.6; 100.0;eor
       3987;2021121804;    3;   4.8;  99.0;eor
       3987;2021121805;    3;   5.0; 100.0;eor
       3987;2021121806;    3;   5.1;  99.0;eor
       3987;2021121807;    3;   5.0;  99.0;eor
       3987;2021121808;    3;   5.0; 100.0;eor
       3987;2021121809;    3;   4.9;  98.0;eor
       3987;2021121810;    3;   5.3; 100.0;eor
       3987;2021121811;    3;   5.6;  99.0;eor
       3987;2021121812;    3;   5.7;  98.0;eor
       3987;2021121813;    3;   6.1;  98.0;eor
       3987;2021121814;    3;   6.1;  99.0;eor
       3987;2021121815;    3;   6.1;  98.0;eor
       3987;2021121816;    3;   6.1;  99.0;eor
       3987;2021121817;    3;   6.3;  99.0;eor
       3987;2021121818;    3;   6.3;  99.0;eor
       3987;2021121819;    3;   6.5;  99.0;eor
       3987;2021121820;    3;   6.7;  97.0;eor
       3987;2021121821;    3;   7.2;  93.0;eor
       3987;2021121822;    3;   7.1;  89.0;eor
       3987;2021121823;    3;   6.9;  86.0;eor
       3987;2021121900;    3;   7.0;  85.0;eor
       3987;2021121901;    3;   6.9;  85.0;eor
       3987;2021121902;    3;   6.8;  86.0;eor
       3987;2021121903;    3;   6.8;  86.0;eor
       3987;2021121904;    3;   6.6;  85.0;eor
       3987;2021121905;    3;   6.6;  86.0;eor
       3987;2021121906;    3;   6.6;  87.0;eor
       3987;2021121907;    3;   6.5;  87.0;eor
       3987;2021121908;    3;   6.5;  85.0;eor
       3987;2021121909;    3;   6.4;  86.0;eor
       3987;2021121910;    3;   6.1;  91.0;eor
       3987;2021121911;    3;   6.2;  92.0;eor
       3987;2021121912;    3;   6.2;  93.0;eor
       3987;2021121913;    3;   6.2;  97.0;eor
       3987;2021121914;    3;   6.2;  97.0;eor
       3987;2021121915;    3;   6.1;  97.0;eor
       3987;2021121916;    3;   6.1;  97.0;eor
       3987;2021121917;    3;   6.1;  95.0;eor
       3987;2021121918;    3;   5.1;  97.0;eor
       3987;2021121919;    3;   4.9;  95.0;eor
       3987;2021121920;    3;   4.6;  93.0;eor
       3987;2021121921;    3;   3.3;  82.0;eor
       3987;2021121922;    3;   2.2;  84.0;eor
       3987;2021121923;    3;   1.1;  85.0;eor
       3987;2021122000;    3;   0.4;  89.0;eor
       3987;2021122001;    3;   0.4;  88.0;eor
       3987;2021122002;    3;   0.1;  88.0;eor
       3987;2021122003;    3;  -0.2;  90.0;eor
       3987;2021122004;    3;  -0.3;  91.0;eor
       3987;2021122005;    3;  -0.4;  91.0;eor
       3987;2021122006;    3;  -0.7;  92.0;eor
       3987;2021122007;    3;  -1.1;  93.0;eor
       3987;2021122008;    3;  -1.2;  94.0;eor
       3987;2021122009;    3;  -0.6;  93.0;eor
       3987;2021122010;    3;   0.4;  89.0;eor
       3987;2021122011;    3;   1.3;  86.0;eor
       3987;2021122012;    3;   1.9;  85.0;eor
       3987;2021122013;    3;   2.1;  85.0;eor
       3987;2021122014;    3;   2.2;  86.0;eor
       3987;2021122015;    3;   2.5;  85.0;eor
       3987;2021122016;    3;   2.1;  88.0;eor
       3987;2021122017;    3;   1.7;  90.0;eor
       3987;2021122018;    3;   0.6;  94.0;eor
       3987;2021122019;    3;   0.0;  97.0;eor
       3987;2021122020;    3;  -0.5;  99.0;eor
       3987;2021122021;    3;   0.0;  99.0;eor
       3987;2021122022;    3;   0.2;  98.0;eor
       3987;2021122023;    3;   0.3;  99.0;eor
       3987;2021122100;    3;   0.0; 100.0;eor
       3987;2021122101;    3;   0.3;  99.0;eor
       3987;2021122102;    3;   0.1;  99.0;eor
       3987;2021122103;    3;   0.0;  99.0;eor
       3987;2021122104;    3;  -0.1;  99.0;eor
       3987;2021122105;    3;  -0.3;  97.0;eor
       3987;2021122106;    3;  -0.4;  98.0;eor
       3987;2021122107;    3;  -0.3;  97.0;eor
       3987;2021122108;    3;  -0.1;  97.0;eor
       3987;2021122109;    3;   0.1;  97.0;eor
       3987;2021122110;    3;   0.1;  97.0;eor
       3987;2021122111;    3;   0.0;  97.0;eor
       3987;2021122112;    3;  -0.1;  96.0;eor
       3987;2021122113;    3;  -0.1;  96.0;eor
       3987;2021122114;    3;  -0.3;  97.0;eor
       3987;2021122115;    3;  -0.4;  98.0;eor
       3987;2021122116;    3;  -0.5;  98.0;eor
       3987;2021122117;    3;  -0.4;  97.0;eor
       3987;2021122118;    3;  -0.5;  97.0;eor
       3987;2021122119;    3;  -0.4;  95.0;eor
       3987;2021122120;    3;  -0.5;  95.0;eor
       3987;2021122121;    3;  -0.7;  96.0;eor
       3987;2021122122;    3;  -0.6;  95.0;eor
       3987;2021122123;    3;  -0.4;  92.0;eor
       3987;2021122200;    3;  -0.3;  85.0;eor
       3987;2021122201;    3;  -0.4;  91.0;eor
       3987;2021122202;    3;  -0.5;  88.0;eor
       3987;2021122203;    3;  -0.6;  87.0;eor
       3987;2021122204;    3;  -0.7;  87.0;eor
       3987;2021122205;    3;  -1.0;  85.0;eor
       3987;2021122206;    3;  -2.5;  93.0;eor
       3987;2021122207;    3;  -2.9;  95.0;eor
       3987;2021122208;    3;  -3.0;  95.0;eor
       3987;2021122209;    3;  -2.3;  94.0;eor
       3987;2021122210;    3;  -1.0;  84.0;eor
       3987;2021122211;    3;  -0.1;  78.0;eor
       3987;2021122212;    3;   1.0;  75.0;eor
       3987;2021122213;    3;   0.9;  74.0;eor
       3987;2021122214;    3;   0.6;  77.0;eor
       3987;2021122215;    3;  -0.7;  83.0;eor
       3987;2021122216;    3;  -1.9;  90.0;eor
       3987;2021122217;    3;  -2.2;  92.0;eor
       3987;2021122218;    3;  -2.5;  94.0;eor
       3987;2021122219;    3;  -2.7;  94.0;eor
       3987;2021122220;    3;  -3.1;  94.0;eor
       3987;2021122221;    3;  -3.0;  92.0;eor
       3987;2021122222;    3;  -3.1;  92.0;eor
       3987;2021122223;    3;  -4.1;  95.0;eor
       3987;2021122300;    3;  -4.2;  94.0;eor
       3987;2021122301;    3;  -4.1;  94.0;eor
       3987;2021122302;    3;  -4.3;  94.0;eor
       3987;2021122303;    3;  -4.1;  92.0;eor
       3987;2021122304;    3;  -3.8;  92.0;eor
       3987;2021122305;    3;  -3.8;  92.0;eor
       3987;2021122306;    3;  -3.6;  92.0;eor
       3987;2021122307;    3;  -3.3;  91.0;eor
       3987;2021122308;    3;  -2.8;  88.0;eor
       3987;2021122309;    3;  -2.3;  87.0;eor
       3987;2021122310;    3;  -1.3;  83.0;eor
       3987;2021122311;    3;  -0.5;  79.0;eor
       3987;2021122312;    3;   0.0;  77.0;eor
       3987;2021122313;    3;   0.2;  79.0;eor
       3987;2021122314;    3;   0.2;  81.0;eor
       3987;2021122315;    3;   0.0;  85.0;eor
       3987;2021122316;    3;   0.1;  83.0;eor
       3987;2021122317;    3;  -0.1;  88.0;eor
       3987;2021122318;    3;  -0.4;  98.0;eor
       3987;2021122319;    3;  -0.2;  98.0;eor
       3987;2021122320;    3;   0.2;  99.0;eor
       3987;2021122321;    3;   0.2;  98.0;eor
       3987;2021122322;    3;   0.6;  98.0;eor
       3987;2021122323;    3;   0.7;  99.0;eor
       3987;2021122400;    3;   1.0; 100.0;eor
       3987;2021122401;    3;   1.6; 100.0;eor
       3987;2021122402;    3;   2.5; 100.0;eor
       3987;2021122403;    3;   3.0; 100.0;eor
       3987;2021122404;    3;   3.1; 100.0;eor
       3987;2021122405;    3;   3.5; 100.0;eor
       3987;2021122406;    3;   4.0; 100.0;eor
       3987;2021122407;    3;   4.2; 100.0;eor
       3987;2021122408;    3;   5.0; 100.0;eor
       3987;2021122409;    3;   5.4; 100.0;eor
       3987;2021122410;    3;   5.7; 100.0;eor
       3987;2021122411;    3;   5.5; 100.0;eor
       3987;2021122412;    3;   4.7;  99.0;eor
       3987;2021122413;    3;   2.7;  96.0;eor
       3987;2021122414;    3;   0.8;  99.0;eor
       3987;2021122415;    3;   0.7;  99.0;eor
       3987;2021122416;    3;   0.4;  99.0;eor
       3987;2021122417;    3;   0.2; 100.0;eor
       3987;2021122418;    3;   0.5;  99.0;eor
       3987;2021122419;    3;   0.1;  90.0;eor
       3987;2021122420;    3;  -0.4;  90.0;eor
       3987;2021122421;    3;  -1.8;  76.0;eor
       3987;2021122422;    3;  -3.5;  74.0;eor
       3987;2021122423;    3;  -4.5;  73.0;eor
       3987;2021122500;    3;  -4.9;  78.0;eor
       3987;2021122501;    3;  -6.0;  85.0;eor
       3987;2021122502;    3;  -6.8;  88.0;eor
       3987;2021122503;    3;  -7.1;  92.0;eor
       3987;2021122504;    3;  -7.6;  91.0;eor
       3987;2021122505;    3;  -7.6;  92.0;eor
       3987;2021122506;    3;  -7.5;  92.0;eor
       3987;2021122507;    3;  -7.9;  93.0;eor
       3987;2021122508;    3;  -8.0;  93.0;eor
       3987;2021122509;    3;  -7.3;  91.0;eor
       3987;2021122510;    3;  -5.9;  85.0;eor
       3987;2021122511;    3;  -4.8;  79.0;eor
       3987;2021122512;    3;  -3.1;  73.0;eor
       3987;2021122513;    3;  -3.5;  70.0;eor
       3987;2021122514;    3;  -3.9;  73.0;eor
       3987;2021122515;    3;  -5.0;  79.0;eor
       3987;2021122516;    3;  -5.5;  83.0;eor
       3987;2021122517;    3;  -6.4;  86.0;eor
       3987;2021122518;    3;  -7.1;  90.0;eor
       3987;2021122519;    3;  -7.2;  89.0;eor
       3987;2021122520;    3;  -7.3;  92.0;eor
       3987;2021122521;    3;  -7.0;  91.0;eor
       3987;2021122522;    3;  -7.5;  92.0;eor
       3987;2021122523;    3;  -8.5;  94.0;eor
       3987;2021122600;    3;  -8.7;  94.0;eor
       3987;2021122601;    3;  -9.5;  94.0;eor
       3987;2021122602;    3;  -9.3;  93.0;eor
       3987;2021122603;    3;  -9.4;  93.0;eor
       3987;2021122604;    3;  -9.4;  93.0;eor
       3987;2021122605;    3;  -9.7;  92.0;eor
       3987;2021122606;    3;  -9.8;  92.0;eor
       3987;2021122607;    3; -10.1;  91.0;eor
       3987;2021122608;    3; -10.2;  91.0;eor
       3987;2021122609;    3;  -9.5;  92.0;eor
       3987;2021122610;    3;  -7.9;  91.0;eor
       3987;2021122611;    3;  -6.5;  89.0;eor
       3987;2021122612;    3;  -4.8;  79.0;eor
       3987;2021122613;    3;  -3.9;  70.0;eor
       3987;2021122614;    3;  -4.3;  70.0;eor
       3987;2021122615;    3;  -5.0;  73.0;eor
       3987;2021122616;    3;  -6.1;  79.0;eor
       3987;2021122617;    3;  -6.4;  81.0;eor
       3987;2021122618;    3;  -7.0;  81.0;eor
       3987;2021122619;    3;  -7.4;  83.0;eor
       3987;2021122620;    3;  -7.9;  86.0;eor
       3987;2021122621;    3;  -8.1;  87.0;eor
       3987;2021122622;    3;  -8.2;  88.0;eor
       3987;2021122623;    3;  -8.5;  89.0;eor
       3987;2021122700;    3;  -8.6;  89.0;eor
       3987;2021122701;    3;  -8.5;  87.0;eor
       3987;2021122702;    3;  -7.5;  82.0;eor
       3987;2021122703;    3;  -7.1;  81.0;eor
       3987;2021122704;    3;  -6.6;  82.0;eor
       3987;2021122705;    3;  -6.0;  81.0;eor
       3987;2021122706;    3;  -5.5;  83.0;eor
       3987;2021122707;    3;  -5.1;  82.0;eor
       3987;2021122708;    3;  -4.5;  84.0;eor
       3987;2021122709;    3;  -3.8;  85.0;eor
       3987;2021122710;    3;  -3.5;  84.0;eor
       3987;2021122711;    3;  -2.6;  82.0;eor
       3987;2021122712;    3;  -1.7;  82.0;eor
       3987;2021122713;    3;  -1.2;  82.0;eor
       3987;2021122714;    3;  -0.8;  82.0;eor
       3987;2021122715;    3;  -0.7;  82.0;eor
       3987;2021122716;    3;  -1.0;  81.0;eor
       3987;2021122717;    3;  -1.1;  82.0;eor
       3987;2021122718;    3;  -1.4;  83.0;eor
